Year,Round,Pick,Player,Position,NBA Team,Prev Team,Games Played,Games Started,Minutes,Points Per Game,FGA,FGM,FG%,3PA,3PM,3P%,FTA,FTM,FT%,Rebounds,DBoards,OBoards,Assists,Turnovers,Steals,Blocks,Fouls
1997,1,24,Rodrick Rhodes,G-F,HOU,USC,72,14,17.1,5.28,5,1.74,0.347,0.21,0.04,0.2,2.85,1.76,0.62,1.22,0.69,0.53,1.68,1.65,0.96,0.17,2.03
1997,1,25,John Thomas,FC,NYK,Minnesota,208,27,10.8,2.69,2.13,1.07,0.502,0.01,0,0,0.93,0.55,0.591,2.08,1.12,0.96,0.29,0.51,0.33,0.24,1.85
1997,1,26,Charles Cornelius Smith,SG,MIA,New Mexico,141,36,14,5.17,5.15,2.11,0.409,1.77,0.51,0.288,0.74,0.45,0.606,1.42,1.01,0.4,0.88,0.79,0.62,0.5,1.45
1997,1,27,Jacque Vaughn,G,UTH,Kansas,776,123,16.3,4.46,3.9,1.68,0.429,0.35,0.12,0.352,1.27,0.99,0.779,1.32,1.13,0.19,2.47,1.02,0.52,0.02,1.63
1997,1,28,Keith Booth,F,CHI,Maryland,45,4,10,2.89,3.49,1.13,0.325,0.24,0.02,0.091,1.07,0.6,0.562,2.16,1.56,0.6,0.87,0.93,0.49,0.24,1.4
1997,2,29,Serge Zwikker,C,HOU,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,30,Mark Sanford,F,MIA,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,31,Charles O'Bannon,F,DET,UCLA,48,1,8.3,2.5,2.6,1.04,0.4,0.08,0,0,0.48,0.42,0.87,1.4,0.73,0.67,0.6,0.35,0.23,0.08,0.77
1997,2,32,James Cotton,G,DEN,Long Beach State,19,0,4.8,2.58,2.05,0.74,0.359,0.37,0,0,1.42,1.11,0.778,0.84,0.63,0.21,0,0.47,0.21,0.05,0.47
1997,2,33,Marko Milic,SF,PHL,Union Olimpija (Slovenia),44,0,4.9,2.45,1.91,1.07,0.56,0.16,0.07,0.429,0.39,0.25,0.647,0.68,0.39,0.3,0.32,0.61,0.3,0.02,0.55
1997,2,34,Bubba Wells,G-F,DAL,Austin Peay,39,2,10.1,3.28,2.97,1.23,0.414,0.15,0.03,0.167,1.1,0.79,0.721,1.74,1.18,0.56,0.87,0.79,0.38,0.1,1.03
1997,2,35,Kebu Stewart,F,PHL,Cal State Bakersfield,15,0,7.3,2.67,1.73,0.8,0.462,0,0,0,1.67,1.07,0.64,2.07,1.47,0.6,0.13,0.53,0.33,0.13,0.87
1997,2,36,James Collins,SG,PHL,Florida State,23,0,4.5,2.57,2.39,0.91,0.382,0.87,0.39,0.45,0.61,0.35,0.571,0.61,0.3,0.3,0.13,0.35,0.26,0.13,0.52
1997,2,37,Marc Jackson,C,GOS,Temple,387,107,19.6,8.37,6.93,3.09,0.446,0.08,0.02,0.226,2.68,2.18,0.814,4.28,2.65,1.63,0.8,1.21,0.38,0.26,2
1997,2,38,Jerald Honeycutt,F,MIL,Tulane,54,0,11.7,5.09,4.69,1.83,0.391,1.74,0.63,0.362,1.26,0.8,0.632,1.94,1.39,0.56,0.67,1.07,0.46,0.15,1.83
1997,2,39,Anthony Johnson,G,SAC,Charleston,793,249,19.6,5.59,5.21,2.16,0.414,1.18,0.42,0.356,1.16,0.86,0.745,1.71,1.34,0.37,2.87,1.09,0.69,0.12,1.63
1997,2,40,Eddie Elisma,PF,SEA,Georgia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,41,Jason Lawson,F-C,DEN,Villanova,17,0,4.7,1.53,0.88,0.53,0.6,0,0,0,0.59,0.47,0.8,1.59,1.12,0.47,0.29,0.12,0.24,0.24,0.82
1997,2,42,Stephen Jackson,GF,PHX,Butler CC,858,676,31.9,15.12,12.95,5.37,0.414,4.39,1.46,0.333,3.68,2.93,0.798,3.88,3.09,0.79,3.07,2.5,1.29,0.37,2.38
1997,2,43,Gordon Malone,C,MIN,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,44,Cedric Henderson,SF,CLE,Memphis,260,136,23.8,7.25,6.91,3.01,0.436,0.17,0.02,0.14,1.68,1.2,0.715,2.9,2.25,0.65,1.61,1.54,0.88,0.43,2.22
1997,2,45,God Shammgod,G,WAS,Providence,20,0,7.3,3.05,2.9,0.95,0.328,0.1,0,0,1.5,1.15,0.767,0.35,0.25,0.1,1.8,1.05,0.35,0.05,1.35
1997,2,46,Eric Washington,G,ORL,Alabama,104,42,22.1,6.88,6.56,2.63,0.402,2.25,0.78,0.346,1.11,0.84,0.757,2.08,1.29,0.79,1.04,1.02,0.75,0.41,2.21
1997,2,47,Alvin Williams,G,POR,Villanova,460,334,27.4,9.05,8.59,3.62,0.421,1.44,0.45,0.313,1.79,1.36,0.76,2.48,1.93,0.55,4.08,1.35,1.19,0.24,1.95
1997,2,48,Peja Drobnjak,FC,WAS,KK Partizan (Serbia),278,97,19.9,7.87,7.64,3.25,0.425,0.7,0.24,0.34,1.42,1.13,0.799,3.5,2.37,1.13,0.81,0.87,0.47,0.42,1.84
1997,2,49,Alain Digbeu,G-F,ATL,ASVEL Lyon-Villeurbanne (France),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,50,Chris Crawford,PF,ATL,Marquette,252,92,15.8,6.56,5.53,2.42,0.437,0.8,0.28,0.347,1.76,1.45,0.824,2.17,1.35,0.82,0.61,0.92,0.4,0.32,1.95
1997,2,51,DeJuan Wheat,G,LAL,Louisville,80,0,9.2,3.31,3.04,1.16,0.383,0.96,0.38,0.39,0.88,0.61,0.7,0.7,0.53,0.17,1.59,0.71,0.4,0.04,0.89
1997,2,52,C.J. Bruton,G,VAN,Indian Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,53,Paul Rogers,C,LAL,Gonzaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,54,Mark Blount,C-F,SEA,Pittsburgh,605,393,23.1,8.17,6.63,3.34,0.504,0.17,0.06,0.359,1.98,1.43,0.723,4.6,3.12,1.48,0.85,1.54,0.54,0.84,2.57
1997,2,55,Ben Pepper,C,BOS,Newcastle Falcons (Australia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,56,Nate Erdmann,F,UTH,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,57,Roberto Duenas,C,CHI,FC Barcelona Lassa (Spain),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Mikki Moore,F-C,None,Nebraska,564,181,18.2,5.77,4.09,2.25,0.551,0.02,0,0.154,1.71,1.27,0.743,3.89,2.51,1.38,0.72,0.95,0.32,0.54,2.73
1997,0,0,Troy Hudson,G,None,Southern Illinois,517,169,21.8,8.97,8.27,3.32,0.401,2.58,0.87,0.339,1.71,1.46,0.858,1.7,1.32,0.37,3.38,1.58,0.53,0.06,1.33
1997,0,0,Damon Jones,G,None,Houston,657,115,20.5,6.58,5.68,2.31,0.407,3.67,1.43,0.39,0.74,0.53,0.727,1.63,1.46,0.18,2.75,0.84,0.39,0.03,1.05
1997,0,0,Ira Newble,G-F,None,Miami (OH),380,196,20.1,5.08,4.61,2.06,0.446,0.66,0.22,0.341,0.95,0.74,0.778,2.93,1.87,1.06,0.9,0.76,0.54,0.28,1.83
1997,0,0,Michael Stewart,FC,None,California,286,43,11.5,2.18,1.94,0.86,0.442,0,0,0,0.88,0.46,0.522,3.17,1.95,1.22,0.31,0.5,0.2,0.97,1.95
1997,0,0,Etdrick Bohannon,F,None,Auburn-Montgomery,26,0,5.8,1.42,0.81,0.35,0.429,0,0,0,1.08,0.73,0.679,1.69,1,0.69,0.23,0.54,0.08,0.38,1.23
1997,0,0,Keith Closs,C,None,Central Connecticut State,130,7,12.7,3.86,3.28,1.55,0.471,0.03,0,0,1.27,0.77,0.606,2.86,1.84,1.02,0.34,0.6,0.22,1.25,1.28
1997,0,0,Chris Garner,G,None,Memphis,46,0,9.6,1.57,2.33,0.65,0.28,0.46,0.09,0.19,0.28,0.17,0.615,0.78,0.59,0.2,1.37,0.74,0.61,0.11,1.48
1997,0,0,Pat Burke,C,None,Auburn,127,8,10.2,3.69,3.84,1.57,0.408,0.28,0.07,0.25,0.72,0.48,0.663,2.09,1.39,0.71,0.35,0.69,0.22,0.31,1.42
1997,0,0,Ace Custis,F,None,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Kiwane Garris,G,None,Illinois,31,0,8,2.32,2.42,0.77,0.32,0.48,0.16,0.333,0.81,0.61,0.76,0.65,0.55,0.1,0.97,0.52,0.23,0.03,0.71
1997,0,0,Jamal Robinson,G-F,None,Virginia,6,0,12,1,3.67,0.5,0.136,0.33,0,0,0,0,0,1.83,1.33,0.5,0.33,0.5,1,0,1.17
1997,0,0,Alvin Sims,G,None,Louisville,4,0,6.2,2.75,2.5,1,0.4,0.25,0.25,1,1.25,0.5,0.4,1,0.25,0.75,1.25,1.5,0.5,0,0.5
1997,0,0,Derek Grimm,F,None,Missouri,9,0,3.8,1.56,1.56,0.44,0.286,1.33,0.44,0.333,0.22,0.22,1,0.44,0.44,0,0,0.33,0.33,0.11,0.67
1997,0,0,Nate Huffman,C,None,Central Michigan,7,0,11.3,3.29,3.57,1.29,0.36,0,0,0,1.14,0.71,0.625,3.29,2,1.29,0.71,0.43,0.14,0.43,1.86
1997,0,0,Jemeil Rich,G,None,Southern Methodist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Merl Code,G,None,Clemson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Reggie Freeman,G,None,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Patrick Savoy,PF,None,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Shea Seals,G,None,Tulsa,4,0,2.2,1,2,0.25,0.125,0.75,0,0,1,0.5,0.5,1,0.25,0.75,0,0,0.25,0,0.25
1997,0,0,Dedric Willoughby,G,None,Iowa State,25,1,20.3,7.6,7.16,2.44,0.341,3.92,1.16,0.296,2.04,1.56,0.765,2.04,1.6,0.44,2.64,1.48,0.92,0.08,1.28
1997,0,0,Todd Lindeman,C,None,Indiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Fabricio Oberto,FC,None,Valencia Basket (Spain),336,128,14.5,3.22,2.49,1.43,0.576,0.01,0,0,0.57,0.35,0.617,3.5,2.18,1.32,0.89,0.67,0.26,0.22,2.18
1997,0,0,Eddie Robinson,F,None,Central Oklahoma,278,48,19.2,6.97,6.05,3.06,0.507,0.12,0.03,0.25,1.1,0.81,0.739,2.75,1.88,0.87,0.91,0.77,0.78,0.33,1.24
1997,0,0,Jonathan Kerner,C,None,East Carolina,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1997,0,0,Bateer Mengke,C,None,Bayi Fubang (China),45,10,10.9,3.47,3.47,1.36,0.391,0.33,0.11,0.333,0.87,0.64,0.744,2.53,1.67,0.87,0.6,0.89,0.24,0.11,2.62
1997,0,0,Trevor Winter,C,None,Minnesota,1,0,5,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,5
1997,0,0,Nikita Morgunov,C,None,CSKA Moscow (Russia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Jeff Myers,G,None,Drexel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Peter Aluma,C,None,Liberty,2,0,2.5,1,1,0.5,0.5,0,0,0,0,0,0,1,0.5,0.5,0,1,0.5,0.5,2
1997,0,0,Stais Boseman,SG,None,USC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,Marlon Garnett,SG,None,Santa Clara,24,0,8.5,2.12,2.12,0.62,0.294,0.96,0.25,0.261,0.83,0.62,0.75,0.88,0.75,0.12,0.75,0.5,0.21,0.04,0.75
1996,1,1,Allen Iverson,G,PHL,Georgetown,914,902,41.1,26.66,21.78,9.26,0.425,3.7,1.16,0.313,8.94,6.97,0.78,3.71,2.9,0.82,6.15,3.57,2.17,0.18,1.94
1996,1,2,Marcus Camby,C,TOR,Massachusetts,973,786,29.5,9.52,8.3,3.87,0.466,0.09,0.02,0.205,2.62,1.76,0.67,9.78,7.09,2.68,1.89,1.4,0.99,2.39,2.76
1996,1,3,Shareef Abdur-Rahim,F,VAN,California,825,699,34.8,18.09,13.87,6.54,0.472,0.62,0.19,0.297,5.96,4.83,0.81,7.51,5.25,2.25,2.53,2.57,0.98,0.78,2.8
1996,1,4,Stephon Marbury,G,MIL,Georgia Tech,846,816,37.7,19.26,15.75,6.82,0.433,3.6,1.17,0.325,5.68,4.45,0.784,2.97,2.29,0.68,7.65,3.01,1.21,0.14,2.38
1996,1,5,Ray Allen,SG,MIN,Connecticut,1300,1150,35.6,18.85,14.58,6.59,0.452,5.71,2.29,0.4,3.78,3.38,0.894,4.06,3.11,0.95,3.35,2.08,1.12,0.19,2.2
1996,1,6,Antoine Walker,F,BOS,Kentucky,893,707,35.3,17.52,16.47,6.81,0.414,4.77,1.55,0.325,3.7,2.34,0.633,7.72,5.6,2.12,3.55,2.8,1.22,0.53,2.82
1996,1,7,Lorenzen Wright,F-C,LAC,Memphis,779,446,23.8,7.95,7.15,3.28,0.459,0.04,0,0.069,2.14,1.38,0.645,6.35,4.18,2.17,0.8,1.13,0.6,0.73,2.92
1996,1,8,Kerry Kittles,G,NJN,Villanova,507,455,33.4,14.13,12.5,5.48,0.439,3.63,1.37,0.378,2.31,1.8,0.78,3.91,2.9,1.01,2.55,1.22,1.6,0.43,1.76
1996,1,9,Samaki Walker,PF,DAL,Louisville,445,143,17.1,5.34,4.55,2.1,0.462,0.02,0,0.111,1.79,1.13,0.63,4.69,3.29,1.41,0.57,0.91,0.3,0.71,2.01
1996,1,10,Erick Dampier,C,IND,Mississippi State,987,771,24.3,7.41,5.67,2.82,0.498,0.02,0,0.125,2.82,1.76,0.626,7.1,4.34,2.76,0.83,1.45,0.33,1.42,2.91
1996,1,11,Todd Fuller,C,GOS,NC State,225,23,11.1,3.7,3.34,1.4,0.421,0.02,0,0,1.34,0.89,0.668,3,1.93,1.07,0.2,0.64,0.15,0.27,1.56
1996,1,12,Vitaly Potapenko,C-F,CLE,Wright State,610,189,19,6.55,5.61,2.69,0.479,0.01,0,0.167,1.69,1.17,0.694,4.47,2.72,1.75,0.69,1.29,0.42,0.34,2.52
1996,1,13,Kobe Bryant,SG,CHA,Lower Merion High School (Pennsylvania),1346,1198,36.1,24.99,19.47,8.71,0.447,4.12,1.36,0.329,7.44,6.22,0.837,5.24,4.12,1.11,4.68,2.98,1.44,0.48,2.49
1996,1,14,Peja Stojakovic,F,SAC,PAOK BC (Greece),804,665,33.5,16.97,13.33,6,0.45,5.46,2.19,0.401,3.11,2.78,0.895,4.7,3.77,0.93,1.75,1.36,0.93,0.13,1.74
1996,1,15,Steve Nash,G,PHX,Santa Clara,1217,1053,31.3,14.29,10.59,5.19,0.49,3.24,1.38,0.428,2.78,2.51,0.904,2.99,2.46,0.53,8.49,2.86,0.74,0.08,1.63
1996,1,16,Tony Delk,G,CHA,Kentucky,545,104,21.5,9.1,8.43,3.44,0.408,2.52,0.87,0.343,1.76,1.35,0.769,2.48,1.84,0.64,1.88,1.05,0.82,0.14,1.58
1996,1,17,Jermaine O'Neal,FC,POR,Eau Claire High School (South Carolina),1010,697,27.1,13.18,10.92,5.09,0.467,0.09,0.01,0.147,4.17,2.98,0.715,7.19,5.22,1.97,1.36,1.85,0.47,1.8,2.87
1996,1,18,John Wallace,PF,NYK,Syracuse,381,45,16.1,7.61,6.55,3.02,0.462,0.13,0.04,0.294,2.06,1.53,0.74,2.78,1.92,0.86,0.74,1.23,0.35,0.57,1.85
1996,1,19,Walter McCarty,F,NYK,Kentucky,593,108,17.5,5.15,4.7,1.84,0.392,2.22,0.77,0.346,1.01,0.7,0.698,2.62,1.93,0.69,1.13,0.88,0.64,0.29,2.04
1996,1,20,Zydrunas Ilgauskas,C,CLE,BC Aisciai-Atletas (Lithuania),843,725,27.2,13.02,10.49,4.99,0.476,0.12,0.04,0.307,3.85,3,0.78,7.34,4.44,2.9,1.13,1.79,0.5,1.57,3.29
1996,1,21,Dontae Jones,F,NYK,Mississippi State,15,0,6.1,2.93,3.8,1.27,0.333,1.53,0.4,0.261,0,0,0,0.6,0.4,0.2,0.33,0.73,0.13,0.2,0.8
1996,1,22,"Roy Rogers, Jr.",F,VAN,Alabama,137,50,16.9,4.76,4.35,2.1,0.483,0.01,0.01,0.5,1.03,0.55,0.532,3.53,2.21,1.31,0.42,0.74,0.19,1.53,1.96
1996,1,23,Efthimios Rentzias,C,DEN,PAOK BC (Greece),35,0,4.1,1.49,1.69,0.57,0.339,0.23,0.11,0.5,0.26,0.23,0.889,0.74,0.46,0.29,0.2,0.11,0.17,0.06,0.6
1996,1,24,Derek Fisher,G,LAL,Little Rock,1288,730,25.4,8.32,7.24,2.89,0.399,2.59,0.97,0.374,1.92,1.57,0.817,2.06,1.74,0.32,2.95,1.14,1.05,0.08,2.08
1996,1,25,Martin Muursepp,F-C,UTH,Tallinna Ulikool/Kalev (Estonia),83,7,11.4,4.69,3.88,1.65,0.425,0.75,0.24,0.323,1.65,1.14,0.693,2.18,1.2,0.98,0.6,0.57,0.49,0.3,1.86
1996,1,26,Jerome Williams,PF,DET,Georgetown,587,159,21.7,6.58,4.84,2.43,0.502,0.04,0,0.038,2.68,1.73,0.645,6.38,3.91,2.47,0.81,1,1.05,0.22,2.09
1996,1,27,Brian Evans,F,ORL,Indiana,102,1,10.8,3.68,3.71,1.41,0.381,1.06,0.36,0.343,0.6,0.49,0.82,1.61,1.06,0.55,0.75,0.41,0.34,0.18,1.13
1996,1,28,Priest Lauderdale,C,ATL,Peristeri BC (Greece),74,0,7.1,3.45,2.92,1.38,0.472,0.01,0,0,1.24,0.69,0.554,1.93,1.35,0.58,0.45,1.12,0.11,0.35,1.38
1996,1,29,Travis Knight,C,CHI,Connecticut,371,58,12.3,3.44,3.21,1.41,0.438,0.16,0.04,0.259,0.84,0.58,0.696,3.13,1.94,1.19,0.6,0.66,0.37,0.59,2.17
1996,2,30,Othella Harrington,F-C,HOU,Georgetown,709,264,19.6,7.35,5.64,2.85,0.505,0.02,0,0,2.24,1.65,0.738,4.41,2.88,1.53,0.62,1.34,0.26,0.4,2.63
1996,2,31,Mark Hendrickson,F,PHL,Washington State,114,8,13.3,3.34,2.82,1.18,0.416,0.16,0.03,0.167,1.2,0.96,0.803,2.77,1.91,0.86,0.55,0.55,0.44,0.13,1.22
1996,2,32,Ryan Minor,F,PHL,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,33,Moochie Norris,G,MIL,West Florida,445,37,17.2,5.11,4.57,1.83,0.401,0.91,0.26,0.286,1.59,1.18,0.74,1.95,1.48,0.47,2.77,1.18,0.72,0.04,1.09
1996,2,34,Shawn Harvey,G,DAL,West Virginia State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,35,Joseph Blair,PF,SEA,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,36,Doron Sheffer,G,LAC,Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,37,Jeff McInnis,G,DEN,North Carolina,576,334,27.6,9.37,8.82,3.8,0.431,1.61,0.53,0.328,1.56,1.24,0.796,2.03,1.61,0.42,4.36,1.37,0.64,0.05,2.07
1996,2,38,Steve Hamer,C,BOS,Tennessee,35,3,7.7,2.17,1.63,0.86,0.526,0.06,0,0,0.83,0.46,0.552,1.71,1.23,0.49,0.2,0.37,0.06,0.11,1.11
1996,2,39,Russ Millard,F,PHX,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,40,Marcus Mann,F,GOS,Mississippi Valley State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,41,Jason Sasser,F,SAC,Texas Tech,14,0,7.7,2.14,2.43,1,0.412,0.21,0.07,0.333,0.14,0.07,0.5,1.07,0.86,0.21,0.29,0.29,0.36,0,1.07
1996,2,42,Randy Livingston,GF,HOU,LSU,203,19,13.2,3.81,3.69,1.5,0.406,0.48,0.17,0.351,0.84,0.65,0.771,1.39,1.02,0.36,2.04,1.1,0.6,0.15,1.46
1996,2,43,Ben Davis,FC,PHX,Arizona,40,0,3.9,1.35,1.48,0.53,0.356,0,0,0,0.65,0.3,0.462,1.32,0.57,0.75,0.12,0.17,0.15,0.05,0.62
1996,2,44,Malik Rose,F,CHA,Drexel,813,85,16.5,6.15,5.05,2.2,0.437,0.1,0.02,0.177,2.33,1.73,0.743,4.15,2.71,1.43,0.84,1.3,0.6,0.36,2.33
1996,2,45,Joe Vogel,C,SEA,Colorado State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,46,Marcus Brown,G,POR,Murray State,27,0,8.5,3.41,3.11,1.19,0.381,1.44,0.48,0.333,0.78,0.56,0.714,0.81,0.56,0.26,0.85,0.59,0.3,0.07,1.26
1996,2,47,Ron Riley,SG,SEA,Arizona State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,48,Jamie Feick,F,PHL,Michigan State,201,35,21.5,4.53,4.11,1.75,0.424,0.15,0.06,0.4,1.56,0.98,0.629,7.15,4.59,2.56,0.69,0.76,0.58,0.45,2.18
1996,2,49,Amal McCaskill,C,ORL,Marquette,114,4,8.5,1.79,1.89,0.71,0.377,0.03,0,0,0.61,0.37,0.609,1.87,1.21,0.66,0.32,0.46,0.21,0.31,1.16
1996,2,50,Terrell Bell,PF,HOU,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,51,Chris Robinson,G,VAN,Western Kentucky,76,6,14.4,4.61,4.68,1.76,0.376,2.04,0.76,0.374,0.55,0.32,0.571,1.54,1.12,0.42,1.37,0.88,0.62,0.17,1.78
1996,2,52,Mark Pope,C,IND,Kentucky,153,56,10.7,1.86,1.89,0.76,0.401,0.37,0.07,0.179,0.49,0.28,0.573,1.71,1.1,0.61,0.41,0.3,0.22,0.29,1.58
1996,2,53,Jeff Nordgaard,F,MIL,Green Bay,13,0,3.7,1.38,1.38,0.38,0.278,0,0,0,0.69,0.62,0.889,1.08,0.77,0.31,0.23,0.23,0.15,0,0.54
1996,2,54,Shandon Anderson,GF,UTH,Georgia,719,226,22.2,7.41,6.07,2.78,0.457,1.35,0.43,0.316,1.94,1.43,0.739,3.13,2.32,0.81,1.4,1.33,0.77,0.25,2
1996,2,55,Ronnie Henderson,G,WAS,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2,56,Reggie Geary,SG,CLE,Arizona,101,2,9.2,2.07,2.25,0.77,0.344,0.6,0.2,0.328,0.66,0.33,0.493,0.81,0.58,0.23,1.09,0.56,0.5,0.14,1.3
1996,2,57,Drew Barry,G,SEA,Georgia Tech,60,0,10,2.23,1.72,0.72,0.417,1.05,0.4,0.381,0.52,0.4,0.774,1.12,0.98,0.13,1.85,0.92,0.32,0.03,1.25
1996,2,58,Darnell Robinson,C,DAL,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,Ben Wallace,FC,None,Virginia Union,1088,912,29.5,5.75,4.98,2.36,0.474,0.05,0.01,0.137,2.46,1.02,0.414,9.64,6.47,3.17,1.32,0.98,1.26,1.96,1.91
1996,0,0,Chucky Atkins,G,None,South Florida,695,325,24.9,9.87,8.66,3.57,0.412,3.69,1.34,0.364,1.81,1.4,0.772,1.71,1.43,0.28,3.45,1.46,0.67,0.05,1.85
1996,0,0,Adrian Griffin,G-F,None,Seton Hall,477,179,16.8,4.02,3.76,1.65,0.438,0.38,0.1,0.278,0.82,0.63,0.763,3.17,2.11,1.06,1.37,0.69,0.91,0.12,1.84
1996,0,0,Erick Strickland,G,None,Nebraska,501,123,20.3,7.54,6.79,2.66,0.392,2.3,0.81,0.351,1.72,1.42,0.826,2.63,2.18,0.45,2.4,1.33,0.84,0.08,1.91
1996,0,0,Darvin Ham,F-G,None,Texas Tech,417,45,12.4,2.73,2.05,1.06,0.518,0.04,0.01,0.25,1.21,0.6,0.494,2.31,1.18,1.13,0.55,0.74,0.33,0.37,1.83
1996,0,0,Art Long,PF,None,Cincinnati,98,27,12.4,3.52,3.3,1.51,0.458,0.03,0.02,0.667,0.99,0.48,0.485,3.26,1.93,1.33,0.49,0.87,0.28,0.43,2.24
1996,0,0,Will Cunningham,C,None,Temple,23,8,8.7,0.61,1.17,0.3,0.259,0,0,0,0.09,0,0,1.65,0.91,0.74,0.09,0.22,0.13,0.48,1.74
1996,0,0,Juaquin Hawkins,SF,None,Long Beach State,57,10,12,2.35,2.6,1,0.385,0.42,0.18,0.417,0.35,0.18,0.5,1.37,1.09,0.28,0.82,0.51,0.51,0.11,0.98
1996,0,0,Rusty LaRue,SG,None,Wake Forest,98,7,16,4.96,5.07,1.91,0.376,1.73,0.55,0.318,0.7,0.59,0.841,1.29,1.06,0.22,1.55,0.96,0.63,0.11,1.5
1996,0,0,Ira Bowman,SG,None,Pennsylvania,17,0,4,0.88,0.65,0.41,0.636,0.06,0,0,0.12,0.06,0.5,0.29,0.24,0.06,0.53,0.12,0.18,0,0.18
1996,0,0,Ben Handlogten,PF,None,Western Michigan,38,5,12.3,4.34,3.42,1.79,0.523,0.03,0,0,1.16,0.71,0.614,3.16,1.97,1.18,0.5,0.74,0.26,0.24,2.29
1996,0,0,Horacio Llamas,C,None,Grand Canyon,28,2,5.1,2.07,1.75,0.82,0.469,0.11,0.04,0.333,0.64,0.39,0.611,1.29,1,0.29,0.18,0.71,0.39,0.29,1.39
1996,0,0,Joe Stephens,F,None,Little Rock,22,0,10.3,3.23,3.82,1.36,0.357,0.95,0.18,0.19,0.45,0.32,0.7,2.05,1.23,0.82,0.55,0.5,0.55,0.14,0.64
1996,0,0,Carlos Strong,F,None,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,Rick Hughes,F,None,Thomas More,21,0,10.7,3.9,3.43,1.67,0.486,0.05,0,0,1.24,0.57,0.462,2.33,1.19,1.14,0.43,0.67,0.14,0.05,1.43
1996,0,0,LaMarcus Golden,PG,None,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,Shannon Smith,GF,None,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,Brandon Williams,GF,None,Davidson,18,2,9.1,2.28,3.17,0.94,0.298,0.56,0.17,0.3,0.44,0.22,0.5,1,0.61,0.39,0.17,0.67,0.44,0.17,1.22
1996,0,0,Virginijus Praskevicius,F,None, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
